timestamp,omega,khra_amp,gixx_amp,coherence,asymmetry,vorticity_mean,gpu_temp_c,gpu_power_w,cycle
2026-03-27T15:08:20.186375,1.5,0.04,0.01,0.737,12.7185,0.03032,59,298.8,399630
2026-03-27T15:08:23.179453,1.5,0.04,0.012,0.737,12.7185,0.03032,59,298.8,399630
2026-03-27T15:08:26.182550,1.5,0.05,0.004,0.737,12.7185,0.03032,59,298.8,399630
2026-03-27T15:08:29.242515,1.5,0.05,0.006,0.7385,12.5353,0.0335,59,294.1,399780
2026-03-27T15:08:32.266262,1.5,0.05,0.008,0.738,12.6186,0.033077,60,282.7,400160
2026-03-27T15:08:35.271368,1.5,0.05,0.01,0.7382,12.5748,0.032741,60,302.2,400540
2026-03-27T15:08:38.350854,1.5,0.05,0.012,0.7393,12.4404,0.027856,52,82.8,400940
2026-03-27T15:08:41.371736,1.6,0.01,0.004,0.739,12.4746,0.024925,51,64.6,401330
2026-03-27T15:08:44.403013,1.6,0.01,0.006,0.7385,12.5481,0.022925,51,56.4,401720
2026-03-27T15:08:47.453675,1.6,0.01,0.008,0.7384,12.5605,0.022567,50,55.9,402110
2026-03-27T15:08:50.485897,1.6,0.01,0.01,0.738,12.6077,0.024868,50,55.2,402500
2026-03-27T15:08:53.462680,1.6,0.01,0.012,0.738,12.5882,0.025911,49,55.5,402630
2026-03-27T15:08:56.466132,1.6,0.02,0.004,0.738,12.5882,0.025911,49,55.5,402630
2026-03-27T15:08:59.469481,1.6,0.02,0.006,0.738,12.5882,0.025911,49,55.5,402630
2026-03-27T15:09:02.472494,1.6,0.02,0.008,0.738,12.5882,0.025911,49,55.5,402630
2026-03-27T15:09:05.475586,1.6,0.02,0.01,0.738,12.5882,0.025911,49,55.5,402630
2026-03-27T15:09:08.478648,1.6,0.02,0.012,0.738,12.5882,0.025911,49,55.5,402630
2026-03-27T15:09:11.481860,1.6,0.03,0.004,0.738,12.5882,0.025911,49,55.5,402630
2026-03-27T15:09:14.485023,1.6,0.03,0.006,0.738,12.5882,0.025911,49,55.5,402630
2026-03-27T15:09:17.488311,1.6,0.03,0.008,0.738,12.5882,0.025911,49,55.5,402630
2026-03-27T15:09:20.496907,1.6,0.03,0.01,0.738,12.5882,0.025911,49,55.5,402630
2026-03-27T15:09:23.491002,1.6,0.03,0.012,0.738,12.5882,0.025911,49,55.5,402630
2026-03-27T15:09:26.494214,1.6,0.04,0.004,0.738,12.5882,0.025911,49,55.5,402630
2026-03-27T15:09:29.497255,1.6,0.04,0.006,0.738,12.5882,0.025911,49,55.5,402630
2026-03-27T15:09:32.500615,1.6,0.04,0.008,0.738,12.5882,0.025911,49,55.5,402630
2026-03-27T15:09:35.504370,1.6,0.04,0.01,0.738,12.5882,0.025911,49,55.5,402630
2026-03-27T15:09:38.507316,1.6,0.04,0.012,0.738,12.5882,0.025911,49,55.5,402630
2026-03-27T15:09:41.510414,1.6,0.05,0.004,0.738,12.5882,0.025911,49,55.5,402630
2026-03-27T15:09:44.534850,1.6,0.05,0.006,0.7374,12.6822,0.02585,59,293.8,402880
2026-03-27T15:09:47.581671,1.6,0.05,0.008,0.7381,12.5948,0.026415,61,313.3,403260
2026-03-27T15:09:50.608743,1.6,0.05,0.01,0.7375,12.654,0.027361,57,296.2,403640
2026-03-27T15:09:53.627059,1.6,0.05,0.012,0.7371,12.7079,0.02821,61,292.0,404020
2026-03-27T15:09:56.653784,1.7,0.01,0.004,0.738,12.5896,0.029013,59,289.8,404400
2026-03-27T15:09:59.701663,1.7,0.01,0.006,0.7376,12.6567,0.032196,59,298.2,404790
2026-03-27T15:10:02.705885,1.7,0.01,0.008,0.7373,12.6907,0.032421,59,281.8,405170
2026-03-27T15:10:05.711413,1.7,0.01,0.01,0.7384,12.5589,0.032981,59,297.7,405550
2026-03-27T15:10:08.716272,1.7,0.01,0.012,0.738,12.6083,0.023029,59,301.3,405630
2026-03-27T15:10:11.719722,1.7,0.02,0.004,0.738,12.6083,0.023029,59,301.3,405630
2026-03-27T15:10:14.723219,1.7,0.02,0.006,0.738,12.6083,0.023029,59,301.3,405630
2026-03-27T15:10:17.727508,1.7,0.02,0.008,0.738,12.6083,0.023029,59,301.3,405630
2026-03-27T15:10:20.731447,1.7,0.02,0.01,0.738,12.6083,0.023029,59,301.3,405630
2026-03-27T15:10:23.709435,1.7,0.02,0.012,0.738,12.6083,0.023029,59,301.3,405630
2026-03-27T15:10:26.712578,1.7,0.03,0.004,0.738,12.6083,0.023029,59,301.3,405630
2026-03-27T15:10:29.715756,1.7,0.03,0.006,0.738,12.6083,0.023029,59,301.3,405630
2026-03-27T15:10:32.719439,1.7,0.03,0.008,0.738,12.6083,0.023029,59,301.3,405630
2026-03-27T15:10:35.722801,1.7,0.03,0.01,0.738,12.6083,0.023029,59,301.3,405630
2026-03-27T15:10:38.731379,1.7,0.03,0.012,0.738,12.6083,0.023029,59,301.3,405630
2026-03-27T15:10:41.734644,1.7,0.04,0.004,0.738,12.6083,0.023029,59,301.3,405630
2026-03-27T15:10:44.737846,1.7,0.04,0.006,0.738,12.6083,0.023029,59,301.3,405630
2026-03-27T15:10:47.741370,1.7,0.04,0.008,0.739,12.4742,0.023631,59,282.7,405860
2026-03-27T15:10:50.757569,1.7,0.04,0.01,0.7389,12.4874,0.025041,59,288.8,406230
2026-03-27T15:10:53.740130,1.7,0.04,0.012,0.7392,12.4403,0.026531,59,297.0,406600
2026-03-27T15:10:56.777830,1.7,0.05,0.004,0.7387,12.5237,0.030864,51,64.5,406960
2026-03-27T15:10:59.827396,1.7,0.05,0.006,0.7388,12.497,0.030116,51,64.3,407340
2026-03-27T15:11:02.855153,1.7,0.05,0.008,0.7393,12.4468,0.029533,52,95.0,407720
2026-03-27T15:11:05.917057,1.7,0.05,0.01,0.7385,12.5353,0.031063,50,66.2,408090
2026-03-27T15:11:08.949948,1.7,0.05,0.012,0.7388,12.501,0.03251,50,63.6,408460
2026-03-27T15:11:11.954027,1.8,0.01,0.004,0.7385,12.5475,0.022993,49,56.0,408630
2026-03-27T15:11:14.957854,1.8,0.01,0.006,0.7385,12.5475,0.022993,49,56.0,408630
2026-03-27T15:11:17.962046,1.8,0.01,0.008,0.7385,12.5475,0.022993,49,56.0,408630
2026-03-27T15:11:20.966410,1.8,0.01,0.01,0.7385,12.5475,0.022993,49,56.0,408630
2026-03-27T15:11:23.963979,1.8,0.01,0.012,0.7385,12.5475,0.022993,49,56.0,408630
2026-03-27T15:11:26.969120,1.8,0.02,0.004,0.7385,12.5475,0.022993,49,56.0,408630
2026-03-27T15:11:29.972649,1.8,0.02,0.006,0.7385,12.5475,0.022993,49,56.0,408630
2026-03-27T15:11:32.976439,1.8,0.02,0.008,0.7385,12.5475,0.022993,49,56.0,408630
2026-03-27T15:11:35.980186,1.8,0.02,0.01,0.7385,12.5475,0.022993,49,56.0,408630
2026-03-27T15:11:38.983502,1.8,0.02,0.012,0.7385,12.5475,0.022993,49,56.0,408630
2026-03-27T15:11:41.986960,1.8,0.03,0.004,0.7385,12.5475,0.022993,49,56.0,408630
2026-03-27T15:11:44.990346,1.8,0.03,0.006,0.7385,12.5475,0.022993,49,56.0,408630
2026-03-27T15:11:47.993890,1.8,0.03,0.008,0.7385,12.5475,0.022993,49,56.0,408630
2026-03-27T15:11:50.998712,1.8,0.03,0.01,0.7385,12.5475,0.022993,49,56.0,408630
2026-03-27T15:11:54.026921,1.8,0.03,0.012,0.7373,12.6955,0.032451,58,302.8,408940
2026-03-27T15:11:57.077031,1.8,0.04,0.004,0.7383,12.5642,0.032968,56,289.2,409320
2026-03-27T15:12:00.114171,1.8,0.04,0.006,0.7376,12.6562,0.033183,57,287.6,409700
2026-03-27T15:12:03.142840,1.8,0.04,0.008,0.7377,12.6404,0.033248,60,301.8,410080
2026-03-27T15:12:06.197776,1.8,0.04,0.01,0.7384,12.553,0.033478,58,282.9,410460
2026-03-27T15:12:09.203530,1.8,0.04,0.012,0.7373,12.6993,0.032977,58,298.3,410830
2026-03-27T15:12:12.229773,1.8,0.05,0.004,0.7383,12.5805,0.033261,59,295.0,411210
2026-03-27T15:12:15.283942,1.8,0.05,0.006,0.7381,12.6043,0.033389,59,297.9,411590
2026-03-27T15:12:18.288983,1.8,0.05,0.008,0.7391,12.4455,0.025665,59,298.5,411630
2026-03-27T15:12:21.292505,1.8,0.05,0.01,0.7391,12.4455,0.025665,59,298.5,411630
2026-03-27T15:12:24.288595,1.8,0.05,0.012,0.7391,12.4455,0.025665,59,298.5,411630
2026-03-27T15:12:27.292012,1.9,0.01,0.004,0.7391,12.4455,0.025665,59,298.5,411630
2026-03-27T15:12:30.296780,1.9,0.01,0.006,0.7391,12.4455,0.025665,59,298.5,411630
2026-03-27T15:12:33.300128,1.9,0.01,0.008,0.7391,12.4455,0.025665,59,298.5,411630
2026-03-27T15:12:36.303341,1.9,0.01,0.01,0.7391,12.4455,0.025665,59,298.5,411630
2026-03-27T15:12:39.306751,1.9,0.01,0.012,0.7391,12.4455,0.025665,59,298.5,411630
2026-03-27T15:12:42.310222,1.9,0.02,0.004,0.7391,12.4455,0.025665,59,298.5,411630
2026-03-27T15:12:45.313443,1.9,0.02,0.006,0.7391,12.4455,0.025665,59,298.5,411630
2026-03-27T15:12:48.317010,1.9,0.02,0.008,0.7391,12.4455,0.025665,59,298.5,411630
2026-03-27T15:12:51.320768,1.9,0.02,0.01,0.7391,12.4455,0.025665,59,298.5,411630
2026-03-27T15:12:54.316996,1.9,0.02,0.012,0.7391,12.4455,0.025665,59,298.5,411630
2026-03-27T15:12:57.321869,1.9,0.03,0.004,0.7389,12.4824,0.023656,59,298.5,411640
2026-03-27T15:13:00.325907,1.9,0.03,0.006,0.7389,12.4824,0.023656,59,298.5,411640
2026-03-27T15:13:03.329625,1.9,0.03,0.008,0.7389,12.4824,0.023656,59,298.5,411640
2026-03-27T15:13:06.333324,1.9,0.03,0.01,0.7389,12.4824,0.023656,59,298.5,411640
2026-03-27T15:13:09.336815,1.9,0.03,0.012,0.7389,12.4824,0.023656,59,298.5,411640
2026-03-27T15:13:12.340449,1.9,0.04,0.004,0.7389,12.4824,0.023656,59,298.5,411640
2026-03-27T15:13:15.343759,1.9,0.04,0.006,0.7389,12.4824,0.023656,59,298.5,411640
2026-03-27T15:13:18.347363,1.9,0.04,0.008,0.7389,12.4824,0.023656,59,298.5,411640
2026-03-27T15:13:21.351239,1.9,0.04,0.01,0.7389,12.4824,0.023656,59,298.5,411640
2026-03-27T15:13:24.353771,1.9,0.04,0.012,0.7389,12.4824,0.023656,59,298.5,411640
2026-03-27T15:13:27.359592,1.9,0.05,0.004,0.7389,12.4824,0.023656,59,298.5,411640
2026-03-27T15:13:30.362805,1.9,0.05,0.006,0.7389,12.4824,0.023656,59,298.5,411640
2026-03-27T15:13:33.366579,1.9,0.05,0.008,0.7389,12.4824,0.023656,59,298.5,411640
2026-03-27T15:13:36.371080,1.9,0.05,0.01,0.7389,12.4824,0.023656,59,298.5,411640
2026-03-27T15:13:39.374931,1.9,0.05,0.012,0.7389,12.4824,0.023656,59,298.5,411640
